"OUTLET_LEV12","HYBAS_ID_LEV05","NEXT_DOWN","UP_AREA_OUTLET","SUB_AREA_OUTLET","N_LEV12","DIST_SINK","DIST_MAIN","ENDO","COAST","ORDER","SORT","PFAF_ID","MAIN_BAS","NEXT_SINK","N_UPSTREAM","UPSTREAM_FRACTION","MAX_UP_AREA","IS_MAX_UP_AREA","OUTLET_LONGITUDE","OUTLET_LATITUDE"
"1120709030","1050709030","1121916260",31187.9,163,236,1480,1480,0,0,2,102459,144801010000,1120023300,1120023300,236,1,31187.9,TRUE,-3.43530484939184,12.81556145
"1120709280","1050709280","1121916260",20527,170.2,150,1480.2,1480.2,0,0,1,102460,144900100000,1120023300,1120023300,150,1,20527,TRUE,-3.4917234680455,12.7562373
"1120023840","1050023310","0",28153.1,3.2,572,0,0,0,0,1,103243,145108100010,1120023840,1120023840,215,0.375874125874126,28153.1,TRUE,-3.27942273144144,5.15524685
"1120023890","1050023890","0",83109,23.4,606,0,0,0,0,1,103462,145201100000,1120023890,1120023890,606,1,83109,TRUE,-3.70955148145822,5.20861695
"1120023920","1050023900","0",11003.8,64.3,88,0,0,0,0,1,104070,145300211000,1120023920,1120023920,84,0.954545454545455,11003.8,TRUE,-4.02618886815522,5.28333335
"1120023950","1050023950","0",99252.9,116.3,758,0,0,0,0,1,104156,145401010110,1120023950,1120023950,758,1,99252.9,TRUE,-4.94864272171561,5.2162268
"1120023980","1050023960","0",8019.9,114.3,98,0,0,0,0,1,104916,145500210000,1120023980,1120023980,63,0.642857142857143,8019.9,TRUE,-5.02917899997882,5.2130432
"1120024070","1050024070","0",75334.5,90.9,564,0,0,0,0,1,105012,145601100000,1120024070,1120024070,564,1,75334.5,TRUE,-6.1521846563869,4.97970325
"1120024150","1050024080","0",3384.8,139.9,68,0,0,0,0,1,105591,145710041000,1120024150,1120024150,23,0.338235294117647,3384.8,TRUE,-6.66461019807215,4.80208335
"1120024310","1050024310","0",29623.1,102.2,226,0,0,0,0,1,105644,145720111100,1120024310,1120024310,226,1,29623.1,TRUE,-7.54351598542606,4.4279865
"1120024770","1050024320","0",16227.5,81.1,443,0,0,0,0,1,106146,145736101100,1120024770,1120024770,119,0.2686230248307,16227.5,TRUE,-10.0352933455156,5.99375
"1120024870","1050024870","0",20407.4,112.4,152,0,0,0,0,1,106313,145740110100,1120024870,1120024870,152,1,20407.4,TRUE,-10.7436232179807,6.4088672
"1120024920","1050024880","0",10494.6,121.7,160,0,0,0,0,1,106474,145750210100,1120024920,1120024920,77,0.48125,10494.6,TRUE,-11.068593478681,6.6395833
"1120025000","1050025000","0",19649.5,81.7,151,0,0,0,0,1,106625,145760101000,1120025000,1120025000,151,1,19649.5,TRUE,-11.5496962423228,7.00864205
"1120025450","1050025010","0",18627.3,98.8,923,0,0,0,0,1,107112,145774101000,1120025450,1120025450,134,0.145178764897075,18627.3,TRUE,-13.0258021753252,8.8583333
"1120026210","1050026210","0",24399.9,175.6,185,0,0,0,0,1,107699,145780110000,1120026210,1120026210,185,1,24399.9,TRUE,-15.0207914701938,11.8729167
"1120026610","1050026220","0",14867.3,30.8,366,0,0,0,0,1,108080,145798100000,1120026610,1120026610,112,0.306010928961749,14867.3,TRUE,-16.3454014721657,12.55995685
"1120026800","1050026800","0",72617,125.7,541,0,0,0,0,1,108239,145801100110,1120026800,1120026800,541,1,72617,TRUE,-16.0805059404385,13.4011238
"1120027020","1050026820","0",32922.5,4.1,320,0,0,0,0,1,108812,145902100000,1120027020,1120027020,249,0.778125,32922.5,TRUE,-16.5782750733353,14.05856745
"1120027410","1050027410","0",443989.5,3.2,40,0,0,0,0,1,109111,146100010000,1120027410,1120027410,40,1,443989.5,TRUE,-16.4639736437044,16.05775825
"1120571730","1050571730","1120570760",393519.7,114.9,58,146.2,146.2,0,0,1,109148,146310010000,1120027410,1120027410,58,1,393519.7,TRUE,-15.6146976408041,16.5056532
"1120571900","1050571900","1120570760",45291.5,25.9,329,146.3,146.3,0,0,2,109149,146201101000,1120027410,1120027410,329,1,45291.5,TRUE,-15.7109947630221,16.4505746
"1120565160","1050565160","1120568000",379222.6,150.3,86,255.3,255.3,0,0,1,109221,146330100100,1120027410,1120027410,86,1,379222.6,TRUE,-14.9436891178951,16.6587304
"1120565270","1050565270","1120568000",6609.6,188,48,255.4,255.4,0,0,2,109222,146320010000,1120027410,1120027410,48,1,6609.6,TRUE,-14.9581038382749,16.6
"1120583270","1050583270","1120582190",345456.5,116.9,30,533.8,533.8,0,0,1,109563,146350010100,1120027410,1120027410,30,1,345456.5,TRUE,-13.4877106376306,16.08027195
"1120583100","1050583100","1120582190",21669.5,67.5,165,534,534,0,0,2,109564,146340101000,1120027410,1120027410,165,1,21669.5,TRUE,-13.4707523667859,16.18541665
"1120606570","1050606570","1121873120",6107.8,151.6,50,676.8,676.8,0,0,2,109758,146360010110,1120027410,1120027410,50,1,6107.8,TRUE,-12.9259114055777,15.54581865
"1120606740","1050606740","1121873120",335269.5,95.9,56,677,677,0,0,1,109760,146370010100,1120027410,1120027410,56,1,335269.5,TRUE,-12.9690253149363,15.4328218
"1120631860","1050631860","1120631370",297769,104.3,6,832.3,832.3,0,0,1,109961,146390000100,1120027410,1120027410,6,1,297769,TRUE,-12.2166666445885,14.82916665
"1120632050","1050632050","1120631370",29992.9,178.6,215,832.3,832.3,0,0,2,109962,146380111000,1120027410,1120027410,215,1,29992.9,TRUE,-12.20235854407,14.69529895
"1120633360","1050633360","1120631720",42008.4,153.2,348,855.2,855.2,0,0,2,109979,146401100110,1120027410,1120027410,348,1,42008.4,TRUE,-12.0185857811552,14.7897105
"1120633540","1050633540","1120631720",255072.1,100.6,33,855.4,855.4,0,0,1,109980,146500010100,1120027410,1120027410,33,1,255072.1,TRUE,-12.0289571076844,14.6875
"1120644790","1050644790","1120644270",102685.1,95.5,104,941.7,941.7,0,0,2,110064,146610100100,1120027410,1120027410,104,1,102685.1,TRUE,-11.34768003834,14.4728531
"1120644920","1050644920","1120644270",148278.6,58.2,53,941.9,941.9,0,0,1,110065,146700011100,1120027410,1120027410,53,1,148278.6,TRUE,-11.3769906743807,14.3895833
"1120667360","1050667360","1120666890",102170.6,17.3,88,1076.4,1076.4,0,0,1,110275,146910100100,1120027410,1120027410,88,1,102170.6,TRUE,-10.8020633575897,13.81458335
"1120667560","1050667560","1120666890",38996.7,146.4,297,1076.6,1076.6,0,0,2,110278,146801010100,1120027410,1120027410,297,1,38996.7,TRUE,-10.8568207127101,13.75240905
"1120619070","1050619070","1120619230",80380.6,128.7,194,1083.8,1083.8,0,0,2,110299,146630110110,1120027410,1120027410,194,1,80380.6,TRUE,-10.8711915576881,15.18501415
"1120619390","1050619390","1120619230",9014.6,181.2,71,1083.8,1083.8,0,0,3,110300,146620101000,1120027410,1120027410,71,1,9014.6,TRUE,-10.8017563651795,15.13967305
"1120677890","1050677890","1120675460",16795.8,162.9,125,1202,1202,0,0,2,110619,146920111000,1120027410,1120027410,125,1,16795.8,TRUE,-9.88993858269311,13.472144
"1120677900","1050677900","1120675460",73835.8,36.9,12,1202.2,1202.2,0,0,1,110620,146930001000,1120027410,1120027410,12,1,73835.8,TRUE,-9.88712802731596,13.56999445
"1120671560","1050671560","1120671050",5478.5,92.4,41,1261.9,1261.9,0,0,2,110819,146940010100,1120027410,1120027410,41,1,5478.5,TRUE,-9.53365881799728,13.6411185
"1120671150","1050671150","1120671050",66828.5,72.7,85,1262.1,1262.1,0,0,1,110822,146950100100,1120027410,1120027410,85,1,66828.5,TRUE,-9.54270833743373,13.7416667
"1120576090","1050576090","1120577210",10068.6,184.1,78,1357.8,1357.8,0,0,3,111184,146640100100,1120027410,1120027410,78,1,10068.6,TRUE,-9.37388847947728,16.2875
"1120575970","1050575970","1120577210",50526.5,30.8,45,1357.9,1357.9,0,0,2,111185,146650010000,1120027410,1120027410,45,1,50526.5,TRUE,-9.44792685352791,16.3790346
"1120562730","1050562730","1120563250",35175.8,0.9,69,1408.4,1408.4,0,0,2,111332,146670010100,1120027410,1120027410,69,1,35175.8,TRUE,-9.31875,16.70208335
"1120562490","1050562490","1120563250",10169.2,227,82,1408.4,1408.4,0,0,3,111333,146660100100,1120027410,1120027410,82,1,10169.2,TRUE,-9.38413226248857,16.87073415
"1120646230","1050646230","1120646950",38139.6,11.2,59,1427.6,1427.6,0,0,1,111373,146970010100,1120027410,1120027410,59,1,38139.6,TRUE,-8.92678973062697,14.39417535
"1120646360","1050646360","1120646950",17855.5,122.2,139,1427.8,1427.8,0,0,2,111374,146960110100,1120027410,1120027410,139,1,17855.5,TRUE,-8.88756547364448,14.30427365
"1120560730","1050560730","1120560370",15730.3,152,120,1445.2,1445.2,0,0,3,111425,146680101000,1120027410,1120027410,120,1,15730.3,TRUE,-8.91054943663857,16.82499
"1120560870","1050560870","1120560370",10612.4,83.9,75,1445.3,1445.3,0,0,2,111427,146690101100,1120027410,1120027410,75,1,10612.4,TRUE,-8.96272140707465,16.71042935
"1120634970","1050634970","1120636170",5158.2,74.8,37,1540.3,1540.3,0,0,2,111781,146980010100,1120027410,1120027410,37,1,5158.2,TRUE,-8.08541505989527,14.66666665
"1120634800","1050634800","1120636170",25516.1,47.5,198,1540.3,1540.3,0,0,1,111782,146990101000,1120027410,1120027410,198,1,25516.1,TRUE,-8.17711821407653,14.71527775
"1120027420","1050027420","0",124.3,124.3,1,0,0,0,1,0,112478,1.47e+11,1120027420,1120027420,1,1,124.3,TRUE,-16.5071290724834,16.25844385
"1120027430","1050027430","0",9.9,9.8,1,0,0,0,1,0,112479,1.5111e+11,1120027430,1120027430,1,1,9.9,TRUE,-16.4449725357573,16.5704776
"1120027440","1050027440","0",11609,75.1,260,0,0,0,0,1,112480,1.51121e+11,1120027440,1120027440,260,1,11609,TRUE,-16.4039516105381,16.5598543
"1120027630","1050027630","0",21551.4,238.1,164,0,0,0,0,1,112614,151140110000,1120027630,1120027630,164,1,21551.4,TRUE,-15.8520833509222,17.91666665
"1120027830","1050027830","0",26121.4,171.1,301,0,0,0,0,1,112819,151161010100,1120027830,1120027830,301,1,26121.4,TRUE,-16.2376165326142,19.53552365
"1120027850","1050027840","0",504.9,108.9,12,0,0,0,0,1,113016,151170002100,1120027850,1120027850,4,0.333333333333333,504.9,TRUE,-16.2497966945894,19.62531215
"1120027920","1050027920","0",27695.4,163.9,207,0,0,0,0,1,113027,151180110000,1120027920,1120027920,207,1,27695.4,TRUE,-16.1590794531412,20.09244395
"1120027980","1050027930","0",7662.4,94.1,937,0,0,0,0,1,113241,151192010110,1120027980,1120027980,57,0.0608324439701174,7662.4,TRUE,-16.2835524411547,20.43541665
"1120028700","1050028700","0",69516.2,135.9,9,0,0,0,0,1,113501,151210001000,1120028700,1120028700,9,1,69516.2,TRUE,-13.274537614163,27.18766075
"1120241300","1050241300","1121724450",35988.2,131.9,274,55.8,55.8,0,0,2,113508,151221001100,1120028700,1120028700,274,1,35988.2,TRUE,-12.9713319142769,26.90555555
"1120241480","1050241480","1121724450",32337.2,139.5,2,55.8,55.8,0,0,1,113509,151230000100,1120028700,1120028700,2,1,32337.2,TRUE,-13.1230080151028,26.8407601
"1120246640","1050246640","1121726440",6311.5,155.1,54,82.1,82.1,0,0,2,113515,151240010100,1120028700,1120028700,54,1,6311.5,TRUE,-12.9457849382239,26.72291665
"1120246790","1050246790","1121726440",25741.8,246.3,52,82.3,82.3,0,0,1,113516,151250011000,1120028700,1120028700,52,1,25741.8,TRUE,-13.0980283624101,26.68333335
"1120289910","1050289910","1120289680",6447.6,219.4,52,274.5,274.5,0,0,2,113690,151260010100,1120028700,1120028700,52,1,6447.6,TRUE,-13.46458335,25.17471635
"1120289920","1050289920","1120289680",12111.9,43.8,42,274.7,274.7,0,0,1,113691,151270010100,1120028700,1120028700,42,1,12111.9,TRUE,-13.3727762855491,25.2177342
"1120274610","1050274610","1120274750",4613.9,135.9,42,413.6,413.6,0,0,1,113930,151290010000,1120028700,1120028700,42,1,4613.9,TRUE,-12.3699980309845,25.7460825
"1120274490","1050274490","1120274750",1947.4,51.8,15,413.7,413.7,0,0,2,113931,151280001100,1120028700,1120028700,15,1,1947.4,TRUE,-12.3980989920517,25.8426699
"1120028900","1050028710","0",6974.6,140.8,204,0,0,0,0,1,114086,151300811100,1120028900,1120028900,60,0.294117647058824,6974.6,TRUE,-11.4902930330066,28.225
"1120028960","1050028960","0",94290,135.7,750,0,0,0,0,1,114153,151401010100,1120028960,1120028960,750,1,94290,TRUE,-11.0730320098263,28.6001321
"1120029350","1050028970","0",20121.3,14.3,593,0,0,0,0,1,115231,151508101000,1120029350,1120029350,154,0.259696458684654,20121.3,TRUE,-9.32506720276943,32.02795445
"1120029430","1050029430","0",35399.7,120.1,295,0,0,0,0,1,115427,151601000110,1120029430,1120029430,295,1,35399.7,TRUE,-8.29057577285582,33.2695339
"1120029670","1050029440","0",9893.1,151.7,152,0,0,0,0,1,115782,151700810100,1120029670,1120029670,70,0.460526315789474,9893.1,TRUE,-6.79587009988774,33.98333335
"1120029700","1050029700","0",37813.3,54.2,283,0,0,0,0,1,115854,151801001000,1120029700,1120029700,283,1,37813.3,TRUE,-6.61094639843805,34.29268085
"1120029750","1050029710","0",3727.6,153.2,58,0,0,0,0,1,116152,151900041100,1120029750,1120029750,27,0.46551724137931,3727.6,TRUE,-6.11026678251062,35.1380527
"1120030120","1050029810","0",2622.6,176.5,95,0,0,0,0,1,116255,153010810000,1120030120,1120030120,21,0.221052631578947,2622.6,TRUE,-3.12698854555622,35.17391995
"1120030220","1050030220","0",54236.8,143.8,431,0,0,0,0,1,116284,153021001000,1120030220,1120030220,431,1,54236.8,TRUE,-2.38536760473333,35.07029675
"1120030400","1050030230","0",14586.1,14.2,229,0,0,0,0,1,116798,153038100000,1120030400,1120030400,103,0.449781659388646,14586.1,TRUE,-0.112314872038891,35.76985525
"1120030450","1050030450","0",44435.7,141.6,340,0,0,0,0,1,116905,153041000100,1120030450,1120030450,340,1,44435.7,TRUE,0.229812299823579,36.03020885
"1120030840","1050030460","0",9125.2,162.5,513,0,0,0,0,1,117359,153054101100,1120030840,1120030840,73,0.142300194931774,9125.2,TRUE,4.98843429437061,36.69583335
"1120031290","1050031290","0",23171.7,181.4,171,0,0,0,0,1,117672,153060101000,1120031290,1120031290,171,1,23171.7,TRUE,10.041689032861,37.00464495
"1120031380","1050031300","0",2312.2,69.5,51,0,0,0,0,1,117851,153070021000,1120031380,1120031380,17,0.333333333333333,2312.2,TRUE,10.2584331064895,36.72777775
"1120031570","1050031570","0",15261.3,28.5,116,0,0,0,0,1,117893,153080101000,1120031570,1120031570,116,1,15261.3,TRUE,10.5102659309061,35.9645687
"1120031800","1050031580","0",4113.8,40.5,163,0,0,0,0,1,118044,153090610100,1120031800,1120031800,45,0.276073619631902,4113.8,TRUE,10.1794968641695,34.39856215
"1120032110","1050031860","0",779.8,151.4,56,0,0,0,0,1,118133,156010080100,1120032110,1120032110,5,0.0892857142857143,779.8,TRUE,11.0489996026641,33.42071305
"1120032150","1050032150","0",7567.4,30.8,77,0,0,0,0,1,118143,156020100000,1120032150,1120032150,77,1,7567.4,TRUE,11.125159706275,33.2145833
"1120032160","1050032160","0",190,190,1,0,0,0,1,0,118203,1.5603e+11,1120032160,1120032160,1,1,190,TRUE,11.2437500434767,33.19166665
"1120032170","1050032170","0",16544,4.3,128,0,0,0,0,1,118204,156040101000,1120032170,1120032170,128,1,16544,TRUE,11.5958044940802,33.11527775
"1120032500","1050032180","0",2512.1,216.1,140,0,0,0,0,1,118434,156050801000,1120032500,1120032500,18,0.128571428571429,2512.1,TRUE,14.3916666417914,32.42291665
"1120032600","1050032600","0",7074.4,102.2,54,0,0,0,0,1,118470,156060010000,1120032600,1120032600,54,1,7074.4,TRUE,16.1039815374313,31.20514475
"1120032630","1050032610","0",2789,175.3,27,0,0,0,0,1,118526,156070021000,1120032630,1120032630,22,0.814814814814815,2789,TRUE,16.189583372276,31.10208335
"1120032670","1050032670","0",5365.9,84.3,42,0,0,0,0,1,118551,156080010100,1120032670,1120032670,42,1,5365.9,TRUE,16.5322669349629,31.16670575
"1120034030","1050032680","0",3560.9,0.7,653,0,0,0,0,1,118941,156098010000,1120034030,1120034030,25,0.0382848392036753,3560.9,TRUE,27.9023377588286,31.10179715
"1120034190","1050034170","0",6813.9,57.8,128,0,0,0,0,1,118998,171000210000,1120034190,1120034190,52,0.40625,6813.9,TRUE,29.9126164890985,31.15388305
"1120034260","1050034260","0",2916808.3,160.8,1365,0,0,0,0,1,119064,172111101100,1120034260,1120034260,1365,1,2916808.3,TRUE,30.430391544951,31.37493645
"1120349490","1050349490","1120347480",2671798,46.2,1422,1333.8,1333.8,0,0,1,120180,172131110100,1120034260,1120034260,1422,1,2671798,TRUE,32.764725125,23.16972805
"1120349680","1050349680","1120347480",76028.7,123.7,587,1333.8,1333.8,0,0,2,120181,172121010100,1120034260,1120034260,587,1,76028.7,TRUE,32.8341345163026,23.0789985
"1120506690","1050506690","1120505190",60938,58.3,463,2154.5,2154.5,0,0,2,121703,172141010000,1120034260,1120034260,463,1,60938,TRUE,30.7022300062512,18.2145996
"1120506700","1050506700","1120505190",2510629.8,55.7,19,2154.7,2154.7,0,0,1,121704,172150001000,1120034260,1120034260,19,1,2510629.8,TRUE,30.75001166271,18.2209403
"1120514520","1050514520","1120512530",94590.2,183.9,971,2199.8,2199.8,0,0,2,121725,172161100000,1120034260,1120034260,971,1,94590.2,TRUE,30.933154484132,17.9615219
"1120514530","1050514530","1120512530",2413542.5,78,37,2200,2200,0,0,1,121726,172170010000,1120034260,1120034260,37,1,2413542.5,TRUE,31.0145040790842,18.02156525
"1120513570","1050513570","1120514310",36180.7,114.3,281,2269,2269,0,0,2,121816,172181010100,1120034260,1120034260,281,1,36180.7,TRUE,31.5518052418076,18.00660425
"1120513450","1050513450","1120514310",2372681,89.2,968,2269.2,2269.2,0,0,1,121817,1.72191e+11,1120034260,1120034260,968,1,2372681,TRUE,31.503922924935,18.13748475
"1120526810","1050526810","1121841130",205095.2,222.2,13,2846.3,2846.3,0,0,2,123910,172210001000,1120034260,1120034260,13,1,205095.2,TRUE,34.0757469236517,17.62556855
"1120526970","1050526970","1121841130",2045604.9,71.4,525,2846.3,2846.3,0,0,1,123911,172301001000,1120034260,1120034260,525,1,2045604.9,TRUE,33.964583343584,17.63333335
"1120531400","1050531400","1120528990",7229.3,144.3,53,2880,2880,0,0,3,124002,172220011000,1120034260,1120034260,53,1,7229.3,TRUE,34.2915059641695,17.5041667
"1120531620","1050531620","1120528990",195880.1,178.9,35,2880.1,2880.1,0,0,2,124003,172230010100,1120034260,1120034260,35,1,195880.1,TRUE,34.178519700599,17.4492681
"1120538430","1050538430","1120538690",73361.7,110.6,565,2919.3,2919.3,0,0,3,124131,1.72241e+11,1120034260,1120034260,565,1,73361.7,TRUE,34.4437924259355,17.38333335
"1120538700","1050538700","1120538690",117731.3,167.3,153,2919.4,2919.4,0,0,2,124132,172250101100,1120034260,1120034260,153,1,117731.3,TRUE,34.4746033174778,17.2868056
"1120601200","1050601200","1120599400",308194.6,56.1,180,3186.9,3186.9,0,0,2,124947,172410100100,1120034260,1120034260,180,1,308194.6,TRUE,32.5378381525041,15.60558845
"1120601190","1050601190","1120599400",1670930,6.9,135,3187.1,3187.1,0,0,1,124948,172510100100,1120034260,1120034260,135,1,1670930,TRUE,32.4937458613578,15.64375
"1120645140","1050645140","1120644200",34940,119.9,273,3346.6,3346.6,0,0,2,125437,172521000100,1120034260,1120034260,273,1,34940,TRUE,32.1019644017212,14.4709403
"1120645320","1050645320","1120644200",1618231.8,95.9,104,3346.6,3346.6,0,0,1,125438,172530100000,1120034260,1120034260,104,1,1618231.8,TRUE,32.1668675885522,14.3763889
"1120648450","1050648450","1120648240",30208.5,12.4,229,3392.4,3392.4,0,0,3,125568,1.72261e+11,1120034260,1120034260,229,1,30208.5,TRUE,35.8564352926063,14.30996685
"1120648030","1050648030","1120648240",67134.3,184.1,305,3392.6,3392.6,0,0,2,125574,172271010100,1120034260,1120034260,305,1,67134.3,TRUE,35.9730994325256,14.2808226
"1120643620","1050643620","1120642730",243412.5,158.1,5,3397.4,3397.4,0,0,2,125590,172430000100,1120034260,1120034260,5,1,243412.5,TRUE,33.5268920095886,14.40413515
"1120643630","1050643630","1120642730",41683.4,32,325,3397.6,3397.6,0,0,3,125591,172421001000,1120034260,1120034260,325,1,41683.4,TRUE,33.5542281201931,14.47592855
"1120664470","1050664470","1120660120",1571240.8,77.1,678,3413.6,3413.6,0,0,1,125645,172551101000,1120034260,1120034260,678,1,1571240.8,TRUE,32.38125,13.87916665
"1120664460","1050664460","1120660120",34202.8,196.1,275,3413.8,3413.8,0,0,2,125646,172541001000,1120034260,1120034260,275,1,34202.8,TRUE,32.3373260049911,13.77540835
"1120657020","1050657020","1121892090",36623.1,74,259,3464,3464,0,0,3,125860,172441010100,1120034260,1120034260,259,1,36623.1,TRUE,33.7160430016244,14.0706624
"1120657010","1050657010","1121892090",206033.4,2.3,520,3464.2,3464.2,0,0,2,125861,172451011000,1120034260,1120034260,520,1,206033.4,TRUE,33.660558525,14.10722805
"1120798250","1050798250","1121949260",1468764.6,120.6,3,3884.5,3884.5,0,0,1,128006,172570000100,1120034260,1120034260,3,1,1468764.6,TRUE,32.1991390191284,10.47156525
"1120798240","1050798240","1121949260",14999.3,7.7,115,3884.5,3884.5,0,0,2,128007,172560100010,1120034260,1120034260,115,1,14999.3,TRUE,32.1311058442186,10.42204555
"1120800150","1050800150","1120798400",1426241,18.8,104,3900,3900,0,0,1,128069,172590100100,1120034260,1120034260,104,1,1426241,TRUE,32.2563708092483,10.36545445
"1120800160","1050800160","1120798400",42105.7,7.4,314,3900.2,3900.2,0,0,2,128070,172581001000,1120034260,1120034260,314,1,42105.7,TRUE,32.2727995965736,10.38584205
"1120692800","1050692800","1120689380",7592.3,127.8,59,3902,3902,0,0,3,128076,172280010100,1120034260,1120034260,59,1,7592.3,TRUE,38.7464819036237,13.0840617
"1120692900","1050692900","1120689380",21316.3,85.5,171,3902.2,3902.2,0,0,2,128078,172290101000,1120034260,1120034260,171,1,21316.3,TRUE,38.6608482933206,13.125
"1120843040","1050843040","1121967960",214881.2,98.8,1,4061.2,4061.2,0,0,2,128773,1.7261e+11,1120034260,1120034260,1,1,214881.2,TRUE,31.5834849634579,9.3375
"1120843030","1050843030","1121967960",1197395.8,94.5,279,4061.4,4061.4,0,0,1,128776,172701000110,1120034260,1120034260,279,1,1197395.8,TRUE,31.5317968201944,9.4048862
"1120845900","1050845900","1120843040",195178.8,179.7,145,4072.4,4072.4,0,0,2,128829,172630110100,1120034260,1120034260,145,1,195178.8,TRUE,31.7017849336855,9.2982578
"1120846100","1050846100","1120843040",19603.7,7,146,4072.6,4072.6,0,0,3,128834,172620100100,1120034260,1120034260,146,1,19603.7,TRUE,31.6185713710005,9.29809485
"1120819640","1050819640","1120818940",28207.7,116.6,219,4189.4,4189.4,0,0,3,129387,172460101000,1120034260,1120034260,219,1,28207.7,TRUE,35.7250141087008,9.9
"1120819440","1050819440","1120818940",110706.9,215.7,371,4189.6,4189.6,0,0,2,129390,172471101000,1120034260,1120034260,371,1,110706.9,TRUE,35.7210570899157,10.03589605
"1120837630","1050837630","1120839870",608100.9,1.5,197,4191,4191,0,0,2,129396,172810100000,1120034260,1120034260,197,1,608100.9,TRUE,30.5020833,9.51875
"1120837890","1050837890","1120839870",552637.4,136.7,696,4191.2,4191.2,0,0,1,129397,172911100100,1120034260,1120034260,696,1,552637.4,TRUE,30.5064374056169,9.45614305
"1120848400","1050848400","1120845890",538984.7,31.4,62,4283.1,4283.1,0,0,2,129825,172830010010,1120034260,1120034260,62,1,538984.7,TRUE,29.81041665,9.24375
"1120848180","1050848180","1120845890",43522.5,38.4,342,4283.1,4283.1,0,0,3,129826,172821001000,1120034260,1120034260,342,1,43522.5,TRUE,29.76249839214,9.28828015
"1120856340","1050856340","1120857550",153964.8,188.9,1167,4339.1,4339.1,0,0,3,130139,172841001000,1120034260,1120034260,1167,1,153964.8,TRUE,29.3915631181611,9.01995795
"1120856140","1050856140","1120857550",377202.2,107.1,3,4339.3,4339.3,0,0,2,130140,172850000100,1120034260,1120034260,3,1,377202.2,TRUE,29.4284457457432,9.1217044
"1120851850","1050851850","1121972760",301641.3,224.5,52,4373.5,4373.5,0,0,2,130309,172870010000,1120034260,1120034260,52,1,301641.3,TRUE,29.1645245089472,9.21398135
"1120852010","1050852010","1121972760",75140.9,141.6,567,4373.7,4373.7,0,0,3,130310,172861010110,1120034260,1120034260,567,1,75140.9,TRUE,29.1208612501236,9.11458335
"1120883500","1050883500","1121984320",137130.1,41.6,153,4395.7,4395.7,0,0,2,130407,172650100000,1120034260,1120034260,153,1,137130.1,TRUE,33.2220063217305,8.39220325
"1120883510","1050883510","1121984320",38731.5,141.3,289,4395.9,4395.9,0,0,3,130412,172641000100,1120034260,1120034260,289,1,38731.5,TRUE,33.270100753046,8.449646
"1120837870","1050837870","1120838350",148838.8,112.3,1128,4479.6,4479.6,0,0,3,130874,172881010000,1120034260,1120034260,1128,1,148838.8,TRUE,28.416211853153,9.4982762
"1120837610","1050837610","1120838350",145439.6,213.4,1202,4479.8,4479.8,0,0,2,130876,172891010000,1120034260,1120034260,1202,1,145439.6,TRUE,28.4398128281896,9.59166665
"1120909250","1050909250","1120906470",94232.9,77.3,136,4491.7,4491.7,0,0,2,130957,172670100010,1120034260,1120034260,136,1,94232.9,TRUE,33.0457530070847,7.7375
"1120909260","1050909260","1120906470",22805.7,163.2,170,4491.7,4491.7,0,0,3,130958,172660100110,1120034260,1120034260,170,1,22805.7,TRUE,33.1256612876171,7.8039325
"1120810820","1050810820","1120812910",15351.8,108.3,117,4643.9,4643.9,0,0,3,132066,172480101000,1120034260,1120034260,117,1,15351.8,TRUE,38.3990400011441,10.0875
"1120810660","1050810660","1120812910",47770.2,242.4,383,4644.1,4644.1,0,0,2,132069,172491001000,1120034260,1120034260,383,1,47770.2,TRUE,38.3792719210681,10.21171995
"1120949070","1050949070","1120944400",39092.5,97.5,294,4651.1,4651.1,0,0,2,132120,172691000100,1120034260,1120034260,294,1,39092.5,TRUE,33.0812526488427,6.74375
"1120949080","1050949080","1120944400",37286.3,93.9,285,4651.3,4651.3,0,0,3,132125,172681001100,1120034260,1120034260,285,1,37286.3,TRUE,33.1684949691997,6.74766795
"1121051360","1051051360","1121047730",430645,132.5,173,5065.8,5065.8,0,0,1,136516,172930100000,1120034260,1120034260,173,1,430645,TRUE,31.9677083443754,3.6583333
"1121051160","1051051160","1121047730",31604.9,0.9,240,5066,5066,0,0,2,136517,172921000010,1120034260,1120034260,240,1,31604.9,TRUE,31.94166665,3.73541665
"1121089880","1051089880","1121087450",351575.5,137.5,301,5329.2,5329.2,0,0,1,137911,172951010110,1120034260,1120034260,301,1,351575.5,TRUE,31.4702810767827,2.2401186
"1121089870","1051089870","1121087450",57037.1,2.2,451,5329.2,5329.2,0,0,2,137912,172941101000,1120034260,1120034260,451,1,57037.1,TRUE,31.324855838527,2.2053789
"1121108020","1051108020","1121108010",43184.3,169.8,331,5644.9,5644.9,0,0,2,138676,172961000100,1120034260,1120034260,331,1,43184.3,TRUE,32.8551861479723,1.4836484
"1121108160","1051108160","1121108010",269105.6,163.7,915,5645.1,5645.1,0,0,1,138677,172971010100,1120034260,1120034260,915,1,269105.6,TRUE,32.8249775192788,1.4131066
"1121159450","1051159450","1121159060",63965.4,149.5,482,5945.4,5945.4,0,0,1,139470,172991101100,1120034260,1120034260,482,1,63965.4,TRUE,32.8543336960422,-0.6843882
